purchase-date,sku,quantity-purchased,item-price,total-price,ship-postal-code
12-Oct-25,wtw-book-calendar,1,399,399,600091
12-Oct-25,wtw-book-solo,3,399,1197,400054
12-Oct-25,wtw-book-calendar,1,399,399,560103
12-Oct-25,wtw-book-calendar,1,399,399,560066
12-Oct-25,wtw-book-calendar,1,399,399,500089
12-Oct-25,wtw-book-calendar,1,399,399,411038
12-Oct-25,wtw-book-calendar,1,399,399,208007
12-Oct-25,wtw-book-solo,1,399,399,382421
12-Oct-25,wtw-book-calendar,1,399,399,410218
12-Oct-25,wtw-book-solo,1,399,399,573201
12-Oct-25,wtw-book-solo,1,399,399,364004
12-Oct-25,wtw-book-solo,1,399,399,131001
12-Oct-25,wtw-book-solo,1,399,399,400008
12-Oct-25,wtw-book-solo,1,399,399,421306
12-Oct-25,wtw-book-solo,1,399,399,500104
12-Oct-25,wtw-book-solo,1,399,399,673006
12-Oct-25,wtw-book-solo,1,399,399,493558
12-Oct-25,wtw-book-solo,1,399,399,783380
12-Oct-25,wtw-book-calendar,1,399,399,201012
12-Oct-25,wtw-book-solo,1,399,399,560100
12-Oct-25,wtw-book-solo,1,399,399,783393
12-Oct-25,wtw-book-solo,1,399,399,560103
12-Oct-25,wtw-book-solo,1,399,399,413008
12-Oct-25,wtw-book-solo,1,399,399,560099
12-Oct-25,wtw-book-solo,1,399,399,721131
12-Oct-25,wtw-book-solo,1,399,399,600072
12-Oct-25,wtw-book-calendar,1,399,399,560054
12-Oct-25,wtw-book-calendar,1,399,399,400093
12-Oct-25,wtw-book-calendar,1,399,399,110059
12-Oct-25,wtw-book-solo,1,399,399,560029
12-Oct-25,wtw-book-calendar,1,399,399,641034
12-Oct-25,wtw-book-solo,1,399,399,560105
12-Oct-25,wtw-book-solo,1,399,399,395005
12-Oct-25,wtw-book-calendar,1,399,399,411030
13-Oct-25,wtw-book-calendar,1,399,399,396191
13-Oct-25,wtw-book-calendar,1,399,399,110070
13-Oct-25,wtw-book-calendar,1,399,399,110087
13-Oct-25,wtw-book-calendar,1,399,399,431605
13-Oct-25,wtw-book-calendar,1,399,399,743122
13-Oct-25,wtw-book-calendar,1,399,399,440034
13-Oct-25,wtw-book-calendar,1,399,399,500083
13-Oct-25,wtw-book-solo,1,399,399,380006
13-Oct-25,wtw-book-solo,1,399,399,560083
13-Oct-25,wtw-book-solo,1,399,399,411030
13-Oct-25,wtw-book-solo,1,399,399,140603
13-Oct-25,wtw-book-solo,1,399,399,576104
13-Oct-25,wtw-book-calendar,1,399,399,421203
13-Oct-25,wtw-book-solo,1,399,399,500043
13-Oct-25,wtw-book-solo,1,399,399,400614
13-Oct-25,wtw-book-calendar,1,399,399,500049
13-Oct-25,wtw-book-calendar-duo,2,399,798,302012
13-Oct-25,wtw-book-solo,1,399,399,110026
13-Oct-25,wtw-book-solo,1,399,399,560068
13-Oct-25,wtw-book-calendar,1,399,399,560032
13-Oct-25,wtw-book-solo,1,399,399,110070
13-Oct-25,wtw-book-solo,1,399,399,302015
13-Oct-25,wtw-book-solo,1,399,399,686573
13-Oct-25,wtw-book-calendar,1,399,399,411038
13-Oct-25,wtw-book-calendar,1,399,399,224001
13-Oct-25,wtw-book-calendar,1,399,399,767025
13-Oct-25,wtw-book-solo,1,399,399,125047
13-Oct-25,wtw-book-solo,1,399,399,560114
13-Oct-25,wtw-book-solo,1,399,399,335001
13-Oct-25,wtw-book-solo,1,399,399,462041
13-Oct-25,wtw-book-calendar,1,399,399,201301
13-Oct-25,wtw-book-calendar,1,399,399,226017
13-Oct-25,wtw-book-solo,1,399,399,531163
13-Oct-25,wtw-book-solo,1,399,399,412207
13-Oct-25,wtw-book-solo,1,399,399,500079
13-Oct-25,wtw-book-calendar,1,399,399,560015
13-Oct-25,wtw-book-solo,1,399,399,144001
13-Oct-25,wtw-book-calendar,1,399,399,302015
13-Oct-25,wtw-book-solo,1,399,399,411037
13-Oct-25,wtw-book-solo,1,399,399,110018
13-Oct-25,wtw-book-solo,1,399,399,560035
13-Oct-25,wtw-book-solo,1,399,399,607001
13-Oct-25,wtw-book-solo,1,399,399,226022
13-Oct-25,wtw-book-calendar,1,399,399,122001
13-Oct-25,wtw-book-solo,1,399,399,500091
13-Oct-25,wtw-book-solo,1,399,399,411019
13-Oct-25,wtw-book-calendar,1,399,399,122003
13-Oct-25,wtw-book-solo,1,399,399,560098
13-Oct-25,wtw-book-solo,1,399,399,560067
13-Oct-25,wtw-book-solo,1,399,399,500035
13-Oct-25,wtw-book-calendar,1,399,399,444303
13-Oct-25,wtw-book-solo,1,399,399,411017
13-Oct-25,wtw-book-solo,1,399,399,203390
13-Oct-25,wtw-book-calendar,1,399,399,560065
13-Oct-25,wtw-book-solo,1,399,399,400063
13-Oct-25,wtw-book-solo,1,399,399,201303
13-Oct-25,wtw-book-calendar,1,399,399,411038
13-Oct-25,wtw-book-solo,1,399,399,400058
13-Oct-25,wtw-book-calendar,1,399,399,577201
13-Oct-25,wtw-book-solo,2,399,798,500036
13-Oct-25,wtw-book-solo,1,399,399,575014
13-Oct-25,wtw-book-calendar,1,399,399,248001
13-Oct-25,wtw-book-solo,1,399,399,500046
13-Oct-25,wtw-book-solo,1,399,399,812005
13-Oct-25,wtw-book-calendar,1,399,399,400602
13-Oct-25,wtw-book-calendar,1,399,399,401504
13-Oct-25,wtw-book-calendar,1,399,399,560066
13-Oct-25,wtw-book-solo,1,399,399,560072
13-Oct-25,wtw-book-solo,1,399,399,560059
13-Oct-25,wtw-book-solo,1,399,399,380013
13-Oct-25,wtw-book-solo,1,399,399,492001
13-Oct-25,wtw-book-calendar,1,399,399,500058
13-Oct-25,wtw-book-calendar,1,399,399,122018
13-Oct-25,wtw-book-solo,1,399,399,110034
13-Oct-25,wtw-book-solo,1,399,399,175023
13-Oct-25,wtw-book-calendar,1,399,399,412308
13-Oct-25,wtw-book-solo,1,399,399,121001
13-Oct-25,wtw-book-solo,1,399,399,411057
13-Oct-25,wtw-book-solo,1,399,399,682039
13-Oct-25,wtw-book-calendar,1,399,399,380007
13-Oct-25,wtw-book-solo,1,399,399,682037
13-Oct-25,wtw-book-calendar,1,399,399,110075
13-Oct-25,wtw-book-solo,1,399,399,248140
13-Oct-25,wtw-book-solo,1,399,399,600010
13-Oct-25,wtw-book-solo,1,399,399,585104
13-Oct-25,wtw-book-solo,1,399,399,400068
13-Oct-25,wtw-book-solo,1,399,399,500075
13-Oct-25,wtw-book-calendar-duo,2,399,798,400028
